KDOE_LELANG,NAMA_PAKET,SATKER,KUALIFIKASI,METODE,EVALUASI,JENIS,TAHUN,IS_GAGAL,HPS
2518066,PEMBANGUNAN GEDUNG SMKN 7 (PGS – 54),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,2900000000
2517066,PEMBANGUNAN GEDUNG SMKN 4 (PGS – 53),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,2500000000
2516066,PEMBANGUNAN GEDUNG PERPUSTAKAAN KECAMATAN KARANG TENGAH (PGP – 01),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,453000000
2515066,PEMBANGUNAN GEDUNG KANTOR KELURAHAN KREO SELATAN (PGK – 01),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,1500000000
2514066,PEMBANGUNAN GEDUNG KANTOR KELURAHAN KARANG TENGAH (PGK – 02),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,1500000000
2513066,PENGADAAN ALAT-ALAT LABORATORIUM KEBAKARAN ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,448900000
2512066,INSTALASI INFRASTRUKTUR JARINGAN LAN RSUD ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2013,0,98700000
2511066,"PEMBANGUNAN GEDUNG SMPN 2 (KEC. TANGERANG)
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,9200000000
2510066,"PEMBANGUNAN GEDUNG SMKN 10 (KEC. BENDA) 
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,5000000000
2509066,"PEMBANGUNAN GEDUNG SMPN 3 (KEC. CILEDUG)
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,4900000000
2508066,"PEMBANGUNAN GEDUNG SMKN 1 (KEC. KARAWACI)
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,2900000000
2507066,"PENINGK. JL. LINGK JL.RT.01 (JL.KE MUSHOLA), RT.04/RW.03 DSK. KEL. TAJUR
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,264000000
2506066,"PENINGK. JL. LINGK RT.03 RW.06 DSK. KEL. SUDIMARA SELATAN
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,446500000
2505066,"PEMB. TROTOAR BATAS KOTA (KOTA TANGERANG-JAKARTA)
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,500000000
2504066,"PEMB. JL. HUSEIN SASTRA NEGARA (PELEBARAN) DEPAN DUTA GARDEN KEC.BENDA
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,2000000000
2503066,"PEMB. JL. HUSEIN SASTRA NEGARA (PELEBARAN) BASECAMP PERHUBUNGAN UDARA KEC. BENDA
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,2400000000
2502066,"PEMBANGUNAN MEDIAN JL. THAMRIN KEC. TANGERANG
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,1500000000
2501066,"PENATAAN SIMPANG JALAN BENTENG BETAWI-JL. SUDIRMAN KEC. TANGERANG
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,1500000000
2500066,"JL. NYIMAS MELATI DSK. KEL. SUKARASA
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,448000000
2499066,"PEMB. JALAN/TROTOAR JALAN SURYADHARMA KEC. NEGLASARI
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,999800000
2498066,"REHAB JEMBATAN SATRIA
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,6300000000
2497066,"PENYUSUNAN TABEL INPUT OUTPUT KOTA TANGERANG
TAHUN 2013
 ",PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2013,0,179000000
2496066,PENGADAAN BAJU KERJA LAPANGAN (SKR-06) DKP KOTA TANGERANG ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,375500000
2493066,PENGADAAN OBAT PADA KEGIATAN KAPITASI JASA PELAYANAN JAMSOSTEK DINAS KESEHATAN KOTA TANGERANG TAHUN ANGGARAN 2013 ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,257800000
2492066,KEGIATAN PENGADAAN ALAT-ALAT RUMAH SAKIT RSUD KOTA TANGERANG (PENGADAAN ALAT-ALAT FARMASI) PADA DINAS KESEHATAN KOTA TANGERANG TAHUN ANGGARAN 2013 ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,620500000
2491066,"REHABILITASI PENERANGAN JALAN UMUM	PAKET  II",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,437800000
2490066,"REHABILITASI PENERANGAN JALAN UMUM	PAKET I",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,369100000
2489066,"PEMBANGUNAN PENERANGAN JALAN UMUM	PAKET VI",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,626600000
2488066,"PEMBANGUNAN PENERANGAN JALAN UMUM	PAKET VII",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,717700000
2487066,"PEMBANGUNAN PENERANGAN JALAN UMUM	PAKET VIII",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,786000000
2486066,"PEMBANGUNAN PENERANGAN JALAN UMUM	PAKET III",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,705400000
2485066,"PEMBANGUNAN PENERANGAN JALAN UMUM	PAKET IV",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,656100000
2484066,"PEMBANGUNAN PENERANGAN JALAN UMUM	PAKET IX",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,355100000
2483066,"PEMBANGUNAN PENERANGAN JALAN UMUM	PAKET V",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,647400000
2482066,"PEMBANGUNAN PENERANGAN JALAN UMUM	PAKET II",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,751900000
2481066,"PEMBANGUNAN PENERANGAN JALAN UMUM	PAKET I	",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,547700000
2480066,PENGADAAN KENDARAAN LABORATORIUM PENGAWASAN OBAT DAN MAKANAN (MIKRO BUS) DINAS KESEHATAN KOTA TANGERANG 2013 ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,JASA LAINNYA,2013,0,766100000
2479066,PENGADAAN KENDARAAN LABORATORIUM PENGAWASAN OBAT DAN MAKANAN (MINI BUS) DINAS KESEHATAN KOTA TANGERANG 2013 ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,287200000
2478066,PENDATAAN BANGUNAN TAHUN ANGGARAN 2013,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI DUA FILE,SELEKSI UMUM,KUALITAS DAN BIAYA,JASA KONSULTANSI BADAN USAHA,2013,0,381900000
2477066,PENDATAAN GEDUNG TAHUN ANGGARAN 2013 ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI DUA FILE,SELEKSI UMUM,KUALITAS DAN BIAYA,JASA KONSULTANSI BADAN USAHA,2013,1,381900000
2476066,REHAB PUSKESMAS PANUNGGANGAN ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,717900000
2475066,PEMBANGUNAN PUSKESMAS BATUCEPER ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,2900000000
2474066,"PEMBANGUNAN JL. HALIM PERDANA KUSUMA KECAMATAN BENDA
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,4500000000
2473066,PENGAWASAN PEMBANGUNAN GEDUNG SMPN 14 (PWS-35) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2013,0,99700000
2472066,PENGAWASAN PEMBANGUNAN GEDUNG SMPN 21 (PWS-43) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2013,0,99700000
2471066,PENGAWASAN PEMBANGUNAN GEDUNG SMPN 24 (PWS-34) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2013,0,99700000
2470066,PENGAWASAN PEMBANGUNAN GEDUNG SMPN 11 (PWS-32) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2013,0,99700000
2469066,"PEMBANGUNAN GEDUNG SDN PANINGGILAN 2 & 6 (PGS-30)
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,6000000000
2468066,"PEMBANGUNAN GEDUNG SDN BELENDUNG TENGAH 1, 2 & 3 (PGS-15)
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,2800000000
2467066,PEMBANGUNAN GEDUNG SMPN 11 (PGS-32) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,1600000000
2466066,PENYUSUNAN RAPERDA IJIN USAHA JASA KONSTRUKSI ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2013,0,83700000
2465066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG TAMAN JATI PERMAI RW.10 KELURAHAN PERIUK
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,250000000
2464066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG RT.03 RW.14 KELURAHAN GEBANG RAYA
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,300000000
2463066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG DI LINGKUNGAN RW.10 KELURAHAN GEBANG RAYA
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,250000000
2462066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG JL. ARYA KEMUNING RT.03/01 KELURAHAN PERIUK
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,345000000
2461066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG JL. MOH. TOHA RT.01 RW.07 KELURAHAN PERIUK
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,525000000
2460066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG PERUMAHAN CIMONE MAS PERMAI I, RW.06 KELURAHAN CIMONE JAYA
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,300000000
2459066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG RT.03, RW.04, RT.01,04 RW.02 KELURAHAN SUKAJADI
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,425000000
2458066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG RW.02 KELURAHAN KARAWACI BARU
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,300000000
2457066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG RW.08 KELURAHAN CIMONE JAYA
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,281000000
2456066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG JL. SAALAN KELURAHAN KOANG JAYA
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,250000000
2455066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG JL. PROKLAMASI KELURAHAN CIMONE (LANJUTAN)
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,300000000
2454066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG RW. 01,02,03 KELURAHAN KERONCONG
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,400000000
2453066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG RW.08 KELURAHAN ALAM JAYA
",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,300000000
2452066,PEMBANGUNAN STADION MINI KECAMATAN KARANG TENGAH,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,1900000000
2451066,PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG RW.11 KELURAHAN CIBODASARI,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,300000000
2450066,PERENCANAAN TEKNISM JALAN KOTA TAHUN 2014,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI DUA FILE,SELEKSI UMUM,KUALITAS DAN BIAYA,JASA KONSULTANSI BADAN USAHA,2013,0,275000000
2448066,PERENCANAAN TEKNIS JALAN KOTA TAHUN 2014 ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2013,1,275000000
2447066,PERENCANAAN TEKNIS JALAN SULTAN AGENG TIRTAYASA (PELEBARAN) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2013,0,150000000
2446066,PERENCANAAN TEKNIS JALAN KALI IRIGASI BARAT (DARI JALAN MASUK MASJID PINTU 1000 S/D JALAN BAYUR RPH),PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2013,0,100000000
2445066,PERENCANAAN TEKNIS JALAN KALI IRIGASI BARAT (DARI SIMPANG CADAS S/D JALAN MASUK MASJID PINTU 1000),PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2013,0,100000000
2444066,PENGADAAN ALAT-ALAT KEDOKTERAN UMUM (ALK-11) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,12500000000
2443066,KEGIATAN PENGADAAN AMBULANCE/MOBIL JENAZAH (PENGADAAN ALAT-ALAT ANGKUTAN DARAT BERMOTOR AMBULANCE) PADA DINAS KESEHATAN TAHUN ANGGARAN 2013 ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,JASA LAINNYA,2013,0,776000000
2442066,"PENGADAAN SERVER, UPS, PERALATAN JARINGAN KOMPUTER, KOMPUTER DAN ALAT-ALAT STUDIO",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,1300000000
2441066,PENGADAAN SOFTWARE APLIKASI SISTEM INFORMASI MANAJEMEN (SIM) RSUD,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,647000000
2440066,PENGADAAN PERALATAN DAN PERLENGKAPAN KANTOR SATUAN POLISI PAMONG PRAJA KOTA TANGERANG 2013 ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,236200000
2439066,INSTALASI INFRASTRUKTUR JARINGAN LAN RSUD ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2013,0,98700000
2438066,PENYEDIAAN BAHAN BANGUNAN SEDERHANA SEHAT (BBSS) KELURAHAN KOANG JAYA  KECAMATAN KARAWACI PADA DINAS PU KOTA TANGERANG. ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,227100000
2437066,PENYEDIAAN BAHAN BANGUNAN SEDERHANA SEHAT (BBSS) KELURAHAN PARUNG SERAB KECAMATAN CILEDUG PADA DINAS PU KOTA TANGERANG. ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,318000000
2436066,PENYEDIAAN BAHAN BANGUNAN SEDERHANA SEHAT (BBSS) KELURAHAN PORIS PLAWAD INDAH KECAMATAN CIPONDOH PADA DINAS PU KOTA TANGERANG.,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,408500000
2435066,PENYEDIAAN BAHAN BANGUNAN SEDERHANA SEHAT (BBSS) KELURAHAN GEMBOR  KECAMATAN PERIUK PADA DINAS PU KOTA TANGERANG. ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,1,318400000
2434066,PENYEDIAAN BAHAN BANGUNAN SEDERHANA SEHAT (BBSS) KELURAHAN PORIS GAGA BARU KECAMATAN BATU CEPER PADA DINAS PU KOTA TANGERANG ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,1,318400000
2433066,PENYEDIAAN BAHAN BANGUNAN SEDERHANA SEHAT (BBSS) KELURAHAN LARANGAN INDAH KECAMATAN LARANGAN PADA DINAS PU KOTA TANGERANG ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,454100000
2432066,PENYEDIAAN BAHAN BANGUNAN SEDERHANA SEHAT (BBSS) KELURAHAN KREO SELATAN KEC. LARANGAN PADA DINAS PU KOTA TANGERANG. ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2013,0,454100000
2431066,PEMBANGUNAN STADION MINI KECAMATAN LARANGAN ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,1800000000
2430066,PEMBANGUNAN UPTD BARAT ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2013,0,1000000000
2428066,PENYUSUNAN RAPERDA IJIN USAHA JASA KONSTRUKSI ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2013,0,83700000
